player,avg_points,line_quality,team_quality,team,match_cnt,raw_score,power_rank,power_rank_pct,opponent_strength
mark_defranco,0.4883720930232558,0.0,0.6363636363636364,New Canaan FC 2,2,0.4094310311180032,69.0,27.0,0.41593907989873874
alan_eddie,0.5116279069767442,0.2830188679245283,0.1818181818181818,Middlesex 2,2,0.4081816804666739,68.0,27.0,0.5665447491906466
jim_reilly,0.3364341085271318,0.6367924528301887,0.1818181818181818,Middlesex 2,10,0.40690618092724795,67.0,26.0,0.6119247010690969
michael_kehoe,0.3122923588039867,0.6974393530997305,0.2727272727272727,CC of Darien 2,7,0.4053748671099738,66.0,26.0,0.47206653655186065
chris_cereghino,0.3782945736434108,0.6226415094339623,0.09090909090909091,New Canaan FC 3,5,0.40317839987824083,65.0,25.0,0.6015714778006354
joey_devierno,0.4939091915836102,0.08086253369272234,0.4545454545454545,Rowayton 2,7,0.40252697950482064,64.0,25.0,0.4879083042970712
andy_hunter,0.4470284237726098,0.5974842767295596,0.0,Woodway 2,6,0.40109424817859846,63.0,25.0,0.5362306809000809
matt_kupersmith,0.27906976744186046,0.8490566037735849,0.09090909090909091,New Canaan FC 3,1,0.3993685552874068,62.0,24.0,0.5719601400135625
joseph_perry,0.28837209302325584,0.7075471698113207,0.2727272727272727,CC of Darien 2,5,0.39922010091433363,61.0,24.0,0.48931847030766507
dave_carlson,0.4232558139534884,0.6283018867924528,0.0,Woodway 2,10,0.3979755780593182,60.0,24.0,0.5456672294783858
